id,response
Ses01M_impro07_F013.wav,"The voice carries a lively and animated energy, with a vibrant tone and dynamic inflection, conveying an enthusiastic and playful curiosity."
Ses01M_impro07_F014.wav,"The voice carried a lively and animated tone, with a slightly erratic pace and pitch variations that hinted at a sense of eager anticipation mixed with mild uncertainty."
Ses01M_impro07_F015.wav,"The voice conveyed a lively and enthusiastic timbre, with a spirited tone and an energetic pace, suggesting an undercurrent of amusement and incredulity."
Ses01M_impro07_F016.wav,"The voice exudes a vibrant enthusiasm, underscored by a lively tone and spirited cadence, as if the speaker is energetically engaged and eager in the conversation, with excitability evident in each word."
Ses01M_impro07_F017.wav,"The voice was lively and animated, with a spirited tone suggesting a sense of wonder or curiosity, swiftly coursing through the words with an eager and bright intonation, reflecting a bubbling enthusiasm."
Ses01M_impro07_F018.wav,"The voice was lively and animated, with an energetic pitch and a rapid speaking rate, which conveyed a bright enthusiasm and eagerness about the topic being discussed."
Ses01M_impro07_F019.wav,"The voice carried a lively enthusiasm, words delivered with a brisk tempo and an animated pitch, which infused the statement with a sense of eager astonishment."
Ses01M_impro07_F020.wav,"The voice carried a light and contemplative tone, with a slight upward inflection that hinted at curiosity and awe, merging with a steady and moderate pace of speaking that conveyed a sense of earnest reflection."
Ses01M_impro07_F021.wav,"The voice was animated and lively, with enthusiasm bubbling through the rising inflections, suggesting a genuine surprise and eagerness to continue the conversation."
Ses01M_impro07_F022.wav,"The voice was lively and eager, with an energetic rhythm and an enthusiastic tone that suggested a genuine curiosity and anticipation for the response."
Ses01M_impro07_F023.wav,"The voice carried a buoyant enthusiasm, marked by a lively intonation and an animated rhythm that conveyed a sense of fervent amazement."
Ses01M_impro07_F024.wav,"The voice carried a lively and animated quality, bursting with enthusiasm and a rising intonation that conveyed a sense of exhilaration and spirited engagement."
Ses01M_impro07_F025.wav,"The voice carried a lively energy, with an enthusiastic tone and an animated delivery, suggesting genuine appreciation and positivity towards the subject being discussed."
Ses01M_impro07_F026.wav,"The voice bursts forth with an energetic and spirited enthusiasm, the high pitch and lively speaking rate conveying a sense of joy and passion, as if driven by a firmly held excitement and fondness for the subject."
Ses01M_impro07_F027.wav,"The voice conveyed a vibrant dynamism, the lively tone brimming with a sense of cheerful enthusiasm and encouragement, highlighting an uplifting inflection that underscored pride and the joy of a significant achievement."
Ses01M_impro07_F028.wav,"The voice infused with vibrant enthusiasm, carried an animated tone with a lively pitch, suggesting anticipation and eagerness in the inquiry."
Ses01M_impro07_F029.wav,"The voice carried an upbeat and lively tone, with a lively tempo and a light, energetic inflection, suggesting a bright curiosity and a keen interest in connecting and exploring the topic."
Ses01M_impro07_F030.wav,"The voice carried a spirited liveliness, with an elevated pitch that hinted at an enthusiastic curiosity, while the brisk speaking pace suggested an eagerness to engage."
Ses01M_impro07_F031.wav,"The voice carried an effervescent enthusiasm, with an animated pitch and a lively, quick-paced delivery that hinted at a relish in articulating the unexpected observation."
Ses01M_impro07_F032.wav,"The voice carried an exuberant tone, with a lively pitch that fluctuated slightly, conveying a palpable sense of lively anticipation and zest."
Ses01M_impro07_F033.wav,"The voice carried a vibrant warmth, with a lively and buoyant tone that conveyed an enthusiastic curiosity, punctuated by a playful inflection that suggested a lighthearted engagement in conversation."
Ses01M_impro07_F034.wav,"The voice conveyed a lighthearted and playful teasing, delivered with a lively and buoyant tone, underscored by a cheerful burst of laughter that suggested a jesting camaraderie and affectionate banter."
Ses01M_impro07_M000.wav,"The voice carries a lively and buoyant energy, with an enthusiastic tone that effortlessly conveys a sense of burgeoning interest and eagerness to share newfound passions."
Ses01M_impro07_M001.wav,"The voice was animated and vibrant, brimming with a buoyant excitement that suggests the speaker is eager to share unexpected and joyous news. The lively inflection and spirited pace convey a sense of pride and exhilaration."
Ses01M_impro07_M002.wav,"The voice echoes vibrant enthusiasm, each word brimming with high energy and a palpable sense of exhilaration, as if eager to share thrilling news with the world."
Ses01M_impro07_M003.wav,"The voice conveyed a lively enthusiasm, with a buoyant cadence and an upbeat, energetic tone that bubbled over with excitement and eagerness, especially as it remembered personal achievements and the thrill of participation."
Ses01M_impro07_M004.wav,"The voice carried an exciting vibrancy, flowing with a fast-paced rhythm and an underlying eagerness that punctuated each word, suggesting an enthusiastic engagement with the subject matter."
Ses01M_impro07_M005.wav,"The voice was lively and energetic, with an enthusiastic inflection that suggested a high level of excitement and a sense of exhilaration, particularly evident in the upward pitch and rapid speaking rate as the speaker shared their thrilling experience."
Ses01M_impro07_M006.wav,"The voice exudes a light-hearted and cheerful demeanor, with a playful tone and a lively speech pattern, suggesting a confident and optimistic disposition."
Ses01M_impro07_M007.wav,"The voice was animated and elevated, with a vibrant pitch and a swift pace, conveying an enthusiastic and eager sense of gratitude."
Ses01M_impro07_M008.wav,"The voice carries a lively and eager tone, with animated inflections that reveal a sense of anticipation and desire for something better, almost bubbling over with positive energy and a yearning for self-improvement."
Ses01M_impro07_M009.wav,"The voice was lively and animated, marked by a rapid pace and inflections that carried a sense of eagerness and curiosity."
Ses01M_impro07_M010.wav,"The voice exudes a lively and animated quality, with a tone that bounces with enthusiasm and a playful exploration of options, lightheartedly dismissing some with a hint of endearing reluctance."
Ses01M_impro07_M011.wav,"The voice was lighthearted and cheerful, with a lively tempo and an enthusiastic inflection that conveyed amusement and joy."
Ses01M_impro07_M012.wav,"The voice was lively and animated, with an enthusiastic tone that communicated a sense of eagerness and vibrancy, underscored by a rapid and buoyant pace of speech."
Ses01M_impro07_M013.wav,"The voice carried a lively and lighthearted tone, characterized by an upbeat rhythm and cheerful intonations, revealing a playful and engaging disposition."
Ses01M_impro07_M014.wav,"The voice carried a buoyant enthusiasm, the heightened pitch and swift speaking rate revealing an eager anticipation and vibrant energy."
Ses01M_impro07_M015.wav,"The speaker's voice carried an animated energy; the pitch varied with noticeable fluctuations, betraying a sense of eager enthusiasm and a lively cadence that suggested a fascination or interest in the topic being discussed."
Ses01M_impro07_M016.wav,"The voice was energetic with a buoyant and animated tone, noticeably engaging and lively in its delivery, suggesting a sense of enthusiasm and spirited excitement."
Ses01M_impro07_M017.wav,"The voice exudes exuberance, with an elevated and lively pitch, conveying a sense of excitement and joy in its enthusiastic delivery."
Ses01M_impro07_M018.wav,"The voice carries an unmistakable zest, with an enthusiastic tone that conveys a sense of unexpected delight and eagerness towards the unfolding experience. There is a lively, animated cadence, and the quick speaking rate hints at a contagious excitement bubbling over as if sharing an exhilarating story."
Ses01M_impro07_M019.wav,"The voice carries a lightness and buoyancy, marked by an excited inflection and a lively pace that hints at a sense of enjoyment and wonder."
Ses01M_impro07_M020.wav,"The voice is matter-of-fact and steady, delivering the words in a clear and straightforward manner, devoid of emotional highs or lows, suggesting a neutral stance or casual recounting of information."
Ses01M_impro07_M021.wav,"The voice carried a tone of astonishment, with a slightly elevated pitch and inflection, suggesting a mix of disbelief and curiosity in response to an unexpected statement."
Ses01M_impro07_M022.wav,"The voice is animated and incredulous, with a vibrant tone that heightens the expression of shock and disbelief, as if the speaker is contesting an unexpected or unreasonable statement with spirited dissent."
Ses01M_impro07_M023.wav,"The voice carried a playful enthusiasm, marked by energetic articulation and spirited cadence, conveying a lively insistence on being recognized as part of the sports-loving crowd despite unconventional choices."
Ses01M_impro07_M024.wav,"The voice exudes a lively and energetic enthusiasm, with a dynamic intonation that suggests eagerness and a spirited engagement in the conversation."
Ses01M_impro07_M025.wav,"The voice conveyed an enthusiastic vibration, with a lively pitch that wavered slightly, giving an impression of exuberance and a hint of disbelief at the thought presented. The energetic tempo underscored a strong engagement with the subject, embodying a spirited expression."
Ses01M_impro07_M026.wav,"The voice maintains a steady and even pitch, with a clear and factual tone that suggests a straightforward communication of information without any overt emotional weight or excitement."
Ses01M_impro07_M027.wav,"The voice was vibrant and lively, with a dynamic pitch infusing the words ""They're nice."" with an enthusiastic and uplifting energy."
Ses01M_impro07_M028.wav,"The voice carries a buoyant and lively energy, articulated through an animated tone and swiftly delivered speech, punctuated with an air of enthusiasm and a hint of playful musing."
Ses01M_impro07_M029.wav,"The voice displayed a lively and somewhat scattered energy, interjecting fragmented thoughts with a slightly high-pitched, enthusiastic tone that conveyed a sense of being eager yet somewhat unsure."
Ses01M_impro07_M030.wav,"The voice carried a calm steadiness, with an even tone that belied a sense of detachment and routine, marked by a consistent rhythm and a lack of emotional fluctuation."
Ses01M_impro07_M031.wav,"The voice was lively and buoyant, marked by a quickened pace and fluctuating pitch, suggesting a sense of animated enthusiasm and spirited engagement."
Ses01M_impro07_M032.wav,"The voice was lighthearted with a playful tone, the inflections suggesting a sense of amusement and anticipation. The speech carried a lively cadence, indicating a cheerful and spirited expression."
Ses01M_impro07_M033.wav,"With an upbeat and lively inflection, the voice conveys a cheerful and spirited urgency, suggesting a sense of eagerness or delight in the expression."
Ses01M_script01_1_F000.wav,"The voice carries a sharp edge, underpinned by a rising intonation that hints at an underlying agitation and impatience, as if vexed by anticipated responses."
Ses01M_script01_1_F001.wav,"The voice conveyed a heightened sense of curiosity, punctuated by an inflection that underscored an abrupt onset of disbelief and intrigue, as if grappling with the revelation of unexpected information."
Ses01M_script01_1_F002.wav,"The voice unfolded with an astonished clarity, the speaker's pitch rising to convey the sudden disbelief at the situation, while the pacing subtly quickened, underscoring a sincere incredulity."
Ses01M_script01_1_F003.wav,"The voice carried a tone of palpable astonishment, the pitch rising with a quiver that underscored the unexpected nature of the discovery, coupled with a slightly hurried pace that indicated a sense of urgency and curiosity."
Ses01M_script01_1_F004.wav,"The voice was tinged with a soft and subdued tone, subtly halting and carrying a weight of introspection, as if hindered by an underlying sorrow or disappointment."
Ses01M_script01_1_F005.wav,"The voice was soft and gentle, with a tender empathy in the tone, as if seeking to connect with deeper emotions of sorrow and concern."
Ses01M_script01_1_F006.wav,"The voice conveyed a profound sense of melancholy, with a measured cadence and low pitch that spoke of deep sorrow and reflective contemplation."
Ses01M_script01_1_F007.wav,"The voice carried a sharp edge, the tone laced with impatience and a hint of exasperation, reflecting a palpable sense of frustration in questioning the situation."
Ses01M_script01_1_F008.wav,"The voice conveyed a brooding intensity, with a firm and slightly raised pitch that hinted at contained frustration and simmering anger, while the brisk speaking rate underscored a sense of urgency and agitation."
Ses01M_script01_1_F009.wav,"The voice carried a sharp, cutting tone, exuding an intensity that suggested frustration and a sense of betrayal, with each word articulated crisply to emphasize the speaker's incredulity and demand for clarification."
Ses01M_script01_1_F010.wav,"The voice was abrupt and sharp, with a distinct elevation in pitch and a brisk speaking rate, suggesting an immediate reaction of astonishment or bewilderment."
Ses01M_script01_1_F011.wav,"The voice delivered with a rapid speaking rate, exuded a sharp and intense tone, marked by a raised pitch and a terse inflection that conveyed a sense of incredulity and displeasure, hinting at an underlying surge of anger."
Ses01M_script01_1_F012.wav,"The voice was tense and edged with exasperation, words clipped and rising in pitch, suggestive of underlying frustration and an impatient challenge."
Ses01M_script01_1_F013.wav,"The voice carries a curt tone with sharp inflections, revealing a sense of urgency and restrained exasperation, suggesting an underlying struggle to maintain composure."
Ses01M_script01_1_F014.wav,"The voice carried an intense and confrontational tone, characterized by a sharp and demanding inflection, a sense of challenge and skepticism evident in the pointed delivery."
Ses01M_script01_1_F015.wav,"The voice was intense and confrontational, laden with a cutting inflection that underscored a sense of frustration and disbelief, almost as if challenging the listener with a demand for rationale amidst the palpable tension."
Ses01M_script01_1_F016.wav,"The voice carried a sharp, cutting edge, laden with frustration and a simmering anger, as it sharply critiqued the pervasive nuisance, the tone vibrating with indignation and a sense of urgency."
Ses01M_script01_1_F017.wav,"The voice was terse and confrontational, carrying an undercurrent of intensity that suggested simmering frustration and a challenge in the succinct query."
Ses01M_script01_1_F018.wav,"The voice is marked by a tense and restless cadence, underlined by a wavering pitch that rises and falls in conjunction with an urgent and hurried delivery, revealing an underlying sense of frustration and eagerness to resolve a problem or comprehend a situation."
Ses01M_script01_1_F019.wav,"The voice exuded a palpable sense of exasperation, with a strained tone that carried a sharp edge, resonating a subtle yet impactful irritation in its cadence."
Ses01M_script01_1_F020.wav,"The voice carries a sharp edge, with a slightly raised pitch and brisk speaking rate, expressing a sense of frustration and impatience, as if the speaker is barely containing their irritation and feels the need to assert boundaries or independence."
Ses01M_script01_1_F021.wav,"The voice carries a palpable tension, laced with restraint, and a clipped, edgy tone hints at underlying frustration, conveyed through terse and precise enunciation, as if mirroring the speaker's struggle to maintain composure amidst simmering discontent."
Ses01M_script01_1_F022.wav,"The voice carried a firm and clipped tone, its swift pace underscored by a tightly controlled pitch, hinting at a simmering impatience and a restrained display of irritation."
Ses01M_script01_1_F023.wav,"The voice carried a tension-laden edge, marked by a clipped and stern delivery, clearly revealing a storm of suppressed frustration and firm resolve."
Ses01M_script01_1_F024.wav,"The voice was forceful and charged, with a rising intonation that conveyed frustration and an underlying sense of urgency, revealing the speaker's struggle to comprehend or act amidst a whirlwind of intense emotions."
Ses01M_script01_1_F025.wav,"The voice was even and steady, with a measured speaking rate that conveys a sense of calm assurance, the tone appreciating and acknowledging without a hint of disapproval."
Ses01M_script01_1_F026.wav,"The voice is steady and composed, with a tone that leans toward a casual inquiry, suggesting a sense of routine or expectation in the speaker's manner."
Ses01M_script01_1_F027.wav,"The voice resonates with heightened intensity and a sharp edge, pointing toward a sense of dissatisfaction and agitation, accompanied by swift speech that underscores a pressing need to challenge or confront the matter at hand."
Ses01M_script01_1_F028.wav,"The voice carried an undertone of frustration, marked by a steady and moderate pitch that wavered with an uneven depth, complemented by a deliberate pace that emphasized the speaker's discontent and insistence."
Ses01M_script01_1_F029.wav,"The voice carried an edged sharpness, with a simmering tone that suggested a restrained frustration and inward bristling at the situation."
Ses01M_script01_1_F030.wav,"The voice carried an edge of frustration and urgency, the rising and falling intonations underscoring a sense of disbelief and exasperation as it pressed for acknowledgment of the prolonged absence."
Ses01M_script01_1_F031.wav,"The voice carried a somber and resigned tone, with the words enveloped in a soft melancholy, revealing a sense of loss and unspoken despair."
Ses01M_script01_1_F032.wav,"The voice carried an intense and confrontational cadence, marked by a forceful and sharply rising intonation that conveyed frustration and a challenge toward the listener."
Ses01M_script01_1_F033.wav,"The voice carried a sense of underlying frustration, with a slightly elevated pitch and a speech pattern marked by a rapid, yet restrained cadence, hinting at the speaker’s eagerness for resolution and insistence on reconsideration."
Ses01M_script01_1_F034.wav,"The voice carried a sharp and abrupt tone, laden with an elevated pitch and accelerating speed, which underscored an intense sense of bewilderment and disbelief."
Ses01M_script01_1_F035.wav,"The voice carried a biting edge, with a rapid and sharp delivery that underscored a surge of intense agitation and disbelief, highlighting a bristling undercurrent of anger."
Ses01M_script01_1_F036.wav,"The voice carried an intense and demanding tone, coupled with sharp inflections that underscored a sense of incredulity and anger, as though questioning the legitimacy or situation presented with barely controlled frustration."
Ses01M_script01_1_F037.wav,"The voice carried a sharp and cutting tone, laced with an undercurrent of sarcasm, as though the speaker was biting into words with impatience and barely veiled irritation."
Ses01M_script01_1_F038.wav,"The voice carried an unmistakable sense of disbelief, underscored by a sharp and edgy tone that hinted at an underlying tension and frustration, each word delivered with a quick and clipped pace as if barely containing an outburst."
Ses01M_script01_1_F039.wav,"The voice carried a sharp edge, with abrupt inflections and a hard, firm tone, reflecting a clear sense of disapproval and agitation."
Ses01M_script01_1_F040.wav,"The speaker's voice carries a forceful intensity, with heightened inflections underscoring a sense of frustration and urgency, as they demand recognition and accountability, conveying the inner turmoil of unmet expectations and a fervent plea for understanding."
Ses01M_script01_1_F041.wav,"The voice carried a sharp and emphatic tone, with the pitch fluctuating in a manner that revealed an underlying tension and a sense of exasperation, accompanied by a brisk speaking rate that suggested a controlled yet forceful demand for re-evaluation."
Ses01M_script01_1_F042.wav,"The voice carried an undercurrent of frustration, with abrupt intonations and a sharp delivery that hinted at a simmering irritation beneath the surface."
Ses01M_script01_1_F043.wav,"The voice was tersely clipped, with a harsh pitch that conveyed a simmering frustration, and a rapid, assertive speech rate that mirrored the intensity of restrained anger."
Ses01M_script01_1_M000.wav,"The voice carried a steady and composed quality, with a balanced tone that conveyed a matter-of-fact and unemotional delivery, suggesting a simple acknowledgment or statement of an observable fact."
Ses01M_script01_1_M001.wav,"The voice was imbued with a palpable tension; the tone was taut and edged with exasperation, delivering the words with a clipped, brisk pace that suggested underlying frustration with the early hour's intrusion."
Ses01M_script01_1_M002.wav,"The voice was steady and calm, with a matter-of-fact tone that suggests a straightforward recounting of events, void of emotional embellishment."
Ses01M_script01_1_M003.wav,"The voice carried a somber and heavy tone, accompanied by a slow and deliberate articulation that hinted at a sense of melancholy and a subdued, but deep, emotional weight."
Ses01M_script01_1_M004.wav,"The voice carried a heavy tone, with a touch of resignation and a slow, deliberate pace that hinted at an underlying sadness and a feeling of deferred engagement."
Ses01M_script01_1_M005.wav,"The voice was tender and subdued, with a tone that conveyed a deep empathy and sorrow, the slow and gentle speech subtly emphasizing the weight of the emotional burden carried."
Ses01M_script01_1_M006.wav,"The voice carries a gentle weight, with a subdued tone that suggests a sense of resignation and melancholy, as if each word is carefully considered and lightly spoken, yet shadowed by a quiet sorrow."
Ses01M_script01_1_M007.wav,"The voice carries a gentle and understated resignation, with a soft pitch and a somber undertone, expressing a quiet acceptance or acknowledgment perhaps tinged with melancholy."
Ses01M_script01_1_M008.wav,"The voice conveyed a low to medium pitch with bursts of variation, suggesting inner turmoil, and the delivery was punctuated by a somewhat rapid rate of speech, indicating a sense of urgency and frustration."
Ses01M_script01_1_M009.wav,"The voice carried a resigned frustration, with a weary yet impassioned tone, intermingling a sense of concern and inevitability, as it traversed the sentences at a steady pace."
Ses01M_script01_1_M010.wav,"The speaker's voice carries an urgent tone, marked by a strained cadence and a rising inflection that suggests a deep-seated sense of frustration and a search for answers, while the slightly accelerated speaking rate underscores a restless demand for resolution or understanding."
Ses01M_script01_1_M011.wav,"The voice carried a strained intensity, marked by a clipped and fervent tone, suggesting a weariness from repeated conflict and an urgent desire for acknowledgment of a broader disapproval."
Ses01M_script01_1_M012.wav,"The tone was clipped and brisk, revealing a curt impatience that underscored an undercurrent of agitation and urgency."
Ses01M_script01_1_M013.wav,"The voice was laden with frustration, as the speaker's low pitch coupled with steady inflection conveyed a sense of disbelief and impatience. The moderate speaking rate hinted at an attempt to maintain composure despite underlying exasperation."
Ses01M_script01_1_M014.wav,"The voice was firm and resolute, with a tone that carried an undercurrent of exasperation, as if seeking to express important concerns with an urgent need for understanding."
Ses01M_script01_1_M015.wav,"The voice carried a tone of simmering frustration, marked by a terse and clipped delivery, with a measured pace that barely masked underlying tension and impatience."
Ses01M_script01_1_M016.wav,"The voice displayed a quickened pace, with pitch variations that revealed a persistent undercurrent of exasperation, as though the speaker was struggling to contain a deeper-seated irritation and desired acknowledgment."
Ses01M_script01_1_M017.wav,"The voice was measured and steady, with a calm and composed tone, suggesting a sense of resolve and underlying certainty in the speaker's intentions."
Ses01M_script01_1_M018.wav,"The voice carried an edge of agitation, each word articulated with a hint of impatience, as if the speaker was weary of explaining something that should be obvious."
Ses01M_script01_1_M019.wav,"The voice carried a tense edge, marked by a mixture of uncertainty and impatience, with a clipped delivery that hinted at underlying discontent and an eagerness for resolution."
Ses01M_script01_1_M020.wav,"The voice was sharp and intense, with abruptness and forceful delivery that conveyed a sense of simmering frustration and indignation, as if challenging the listener and emphasizing the importance of the matter with a confrontational inflection."
Ses01M_script01_1_M021.wav,"The voice carried a stern and forceful resonance, each word sharply articulated with a palpable sense of opposition and assertiveness, leaving no room for dispute."
Ses01M_script01_1_M022.wav,"The voice conveyed a deep-seated frustration, tinged with weariness, as the words poured out steadily, reflecting a history of cautious restraint and an inner struggle between desire and the fear of causing harm."
Ses01M_script01_1_M023.wav,"The voice was charged with fervor and defiance, the forceful delivery underscored by a tension-laden pitch that conveyed a rejection brimming with vexation."
Ses01M_script01_1_M024.wav,"The voice was filled with a gentle resignation, the subtle tremble in the tone conveying a weariness and an underlying sadness, suggesting a desire to resolve matters delicately yet expressing a sense of emotional burden."
Ses01M_script01_1_M025.wav,"The voice carried a sense of resigned frustration, with a controlled, steady tone that suggested someone striving to maintain composure while conveying a hint of disillusionment, as if trying to make peace with a disappointing situation."
Ses01M_script01_1_M026.wav,"The voice carried a hint of resignation coupled with self-awareness, as it slipped out with a measured patience, the rhythm and inflections subtly echoing a tone of self-frustration and a touch of weariness."
Ses01M_script01_1_M027.wav,"The voice carried a weighty insistence, marked by clipped delivery and a noticeable tension, which conveyed a strained effort to convey a point that seems self-evident to the speaker, coupled with a tone colored by underlying agitation."
Ses01M_script01_1_M028.wav,"The voice carried an undertone of frustration, punctuated by a slight quiver and inconsistency in pitch, indicative of an inner conflict or dissatisfaction, perhaps grappling with expectations or personal feelings."
Ses01M_script01_1_M029.wav,"The voice carried traces of exasperation, with a firm and slightly forceful intonation that unveiled a sense of pressing frustration."
Ses01M_script01_1_M030.wav,"The voice exuded a sense of restrained irritation, with a determined rhythm and a slight edge in articulation, portraying an ongoing mental struggle and impatient resolve."
Ses01M_script01_1_M031.wav,"The voice carries an edge of exasperation, marked by a fluctuating pitch that underscores a sense of urgency and determination, as if bracing against obstacles to a cherished vision of the future."
Ses01M_script01_1_M032.wav,"The voice exudes a tone thick with frustration, underlined by a steady yet forceful cadence, as each word is spoken with a determined inflection suggesting a desire for change or escape."
Ses01M_script01_1_M033.wav,"The vocal delivery was terse and clipped, with a tone that conveyed a reluctant compliance, underscored by the subtle agitation detected in the hurried pace of speech."
Ses01M_script01_1_M034.wav,"The voice carried a sharp, biting edge, the words laced with palpable discontent and a fiery undertone that stressed a lack of enthusiasm and veiled contempt."
Ses01M_script01_1_M035.wav,"The voice conveyed an intense frustration, marked by a forceful delivery and a stern, demanding tone that sought to assert control and express a deep yearning for the warmth and solace of a loving family environment."
Ses01M_script01_1_M036.wav,"The voice carried a sharp edge, the tone seething with underlying tension and impatience, giving the impression of someone grappling with constraints and unable to contain their exasperation."
Ses01M_script01_1_M037.wav,"The voice carried a balanced resonance with a tone that suggested an open-minded willingness, articulated at an even pace, void of any excessively strong emotional inflections."
Ses01M_script01_1_M038.wav,"The voice conveyed a sense of pleading with a wavering tone, suggesting a profound inner sorrow and a desperate yearning for understanding and support."
Ses01M_script01_1_M039.wav,"The voice carried a high pitch and rapid speaking rate, with a passionate and intense delivery, underscored by a forceful urgency that conveyed frustration and the need to assert one's point."
Ses01M_script01_1_M040.wav,"The voice carried a somber, pleading quality, with each word drawn out and drenched in a sense of vulnerability, mirroring an internal struggle and a longing for understanding."
Ses01M_script01_1_M041.wav,"The voice carried a sharp edge, with clipped and forceful expression, indicative of simmering frustration and a restrained intensity beneath the calm statement."
Ses01M_script01_1_M042.wav,"The voice carried a solemn and subdued tone, where the depth of the pitch, alongside a restrained pace, seemed to convey a melancholic resignation beneath a veneer of asserted resilience."
Ses01M_script01_2_F000.wav,"The voice conveyed a sharp and accusatory tone, underscored by a heightened pitch and rapid speech rate, suggesting a sense of agitation and resentment."
Ses01M_script01_2_F001.wav,"The voice carries a palpable tension, with sharp and clipped delivery, indicating a build-up of frustration and bewilderment over time."
Ses01M_script01_2_F002.wav,"The voice conveyed a sense of determination intertwined with a hint of frustration, the inflections sharp and decisive, as if cutting through doubt with a resolute and unwavering tone."
Ses01M_script01_2_F003.wav,"The voice carries a tense and clipped quality, with a notable tightness and rapid speech, suggesting an undercurrent of restrained irritation and impatience."
Ses01M_script01_2_F004.wav,"The voice carried a sharp edge, seething with agitation and displeasure, the terse pacing underscored a simmering intensity within the speaker's demand for explanation."
Ses01M_script01_2_F005.wav,"The voice conveyed a sharp and forceful intensity, marked by an assertive pitch that underscored a vehement insistence, with rapid speech that highlighted an urgency, as though eager to dispel any doubt or opposition."
Ses01M_script01_2_F006.wav,"The voice carries a sharp and accusatory tone with a slight edge of impatience, underscored by the unwavering belief in the irrationality of the situation, as each word is delivered with a forceful and questioning inflection, hinting at an underlying sense of disbelief and exasperation."
Ses01M_script01_2_F007.wav,"The voice carried a resolute conviction, with an unwavering intensity and a firmness in tone that reflected a steadfast trust and unwavering belief, despite an undercurrent of frustration."
Ses01M_script01_2_F008.wav,"The voice carried an edge of forcefulness, the words clipped and the pitch slightly elevated, conveying a depth of frustration laced with firm resolve as the speaker adamantly defended a cherished belief against the perceived injustice of those closest to them."
Ses01M_script01_2_F009.wav,"The voice carried an intense, simmering intensity, with a firm yet controlled tone that hinted at underlying frustration and a demand for seriousness. The speaker's deliberate pacing punctuated by sharp inflections conveyed a strict and uncompromising stance, leaving little room for dissent."
Ses01M_script01_2_F010.wav,"The voice was laden with desperate urgency, marked by a fluctuating pitch that underscores an intense inner turmoil and frustration, while the words tumbled out with a frantic and uneven speed, revealing a profound sense of despair and emotional conflict."
Ses01M_script01_2_F011.wav,"The voice carries a fervent and confrontational tone, marked by a heightened pitch and fluctuating intensity that suggests a mix of frustration and exasperation, with a rapid speaking rate intensifying the delivery of the speaker's indignation and disbelief."
Ses01M_script01_2_F012.wav,"The voice carried an urgent and imploring tone, marked by a forceful intensity that underscored a sense of desperation and insistence, as if the speaker was trying to reassure or convince someone of the seriousness of their words."
Ses01M_script01_2_F013.wav,"The voice carried a forceful intensity, with a commanding tone and an urgent inflection that demanded attention, as if conveying an indispensable imperative. The speech exhibited a purposeful drive, with the words delivered rapidly, suggestive of a fervent determination underscored by a critical importance in the message."
Ses01M_script01_2_F014.wav,"The voice carried a palpable intensity, the pitch wavering as it conveyed a struggle to control or contain a sense of powerless agitation, articulated through a rapid and pointed delivery."
Ses01M_script01_2_M000.wav,"The voice carried a measured and even tone, maintaining a steady and deliberate cadence, suggesting a calm and impartial demeanor without apparent emotional extremes."
Ses01M_script01_2_M001.wav,"The voice was casual and inquisitive, with a steady and even tone that suggests a neutral stance; the speech was delivered in a matter-of-fact manner, reflecting a simple pursuit of understanding without strong emotional coloring."
Ses01M_script01_2_M002.wav,"The voice was strained and clipped, the tone suggesting a tightly controlled frustration and a simmering sense of injustice, highlighted by sharp inflection and a brisk, insistent pace."
Ses01M_script01_2_M003.wav,"The voice carried a palpable edge of irritation, the questioning tone sharpened by impatience, emphasizing a demand for justification, yet hinting at exasperated disbelief."
Ses01M_script01_2_M004.wav,"The voice carried a sharp edge with a fluctuating pitch, resonating a tone that vibrated with exasperation and impatient defiance, as if challenging or dismissing an opposing viewpoint with terse finality."
Ses01M_script01_2_M005.wav,"The voice carried a tense and hurried tone, the quick pace and rising pitch resembling a barely-contained agitation and a push to assert control or address a pressing matter."
Ses01M_script01_2_M006.wav,"The voice carries a sharp, clipped intensity, with a tone that conveys an underlying agitation and impatience, expressed through a brisk, unfaltering pace and a definitive, emphatic delivery."
Ses01M_script01_2_M007.wav,"The voice carried a measured and composed quality, characterized by a moderate pitch and steady pace, suggesting a sense of calm inquiry or contemplation without overt emotional display."
Ses01M_script01_2_M008.wav,"The voice carries an unmistakable undertone of annoyance, with a firm but controlled pitch that suggests a desire for resolution, while the brisk speaking rate underscores a sense of urgency to defuse the situation."
Ses01M_script01_2_M009.wav,"The voice carries an undertone of frustration, marked by a questioning inflection that conveys a sense of impassioned bewilderment and impatience, as if searching for understanding or resolution within the confines of exasperated curiosity."
Ses01M_script01_2_M010.wav,"The voice carried a tense and edgy quality, each word accompanied by a sharp, clipped tone indicative of underlying frustration and impatience."
Ses01M_script01_2_M011.wav,"The voice conveyed a palpable sense of frustration, underscored by a heavy tone and a restless rhythm, with breaths that seemed to punctuate the dialogue with an undercurrent of impatience and vexation."
Ses01M_script01_2_M012.wav,"The voice carried a tense edge, with a brittle tone that barely veiled the underlying exasperation, and the brisk speaking rate mirrored an urgency to alleviate the simmering frustration."
Ses01M_script01_2_M013.wav,"The speaker's voice is sharp and tight, tinged with an edge that speaks of barely subdued irritation, while the rapid pace underscores a sense of urgency and an underlying restlessness."
