id,response
MSP-PODCAST_0023_0222.wav,"The voice exhibited a lively enthusiasm, with a buoyant tone and an upbeat inflection that conveyed a sense of pleasant anticipation and eager engagement."
MSP-PODCAST_0023_0231.wav,"The voice carried a warm and affectionate tone, filled with admiration and delight, as the speaker eloquently conveyed their high regard for someone, evident in the harmonious cadence and vibrant pitch."
MSP-PODCAST_0023_0247.wav,"The voice conveyed a sense of warmth and enthusiasm, the uplifting inflection and lively articulation suggesting a positive and encouraging mindset."
MSP-PODCAST_0023_0281.wav,"The voice conveyed a lighthearted enthusiasm, with a tone infused with curiosity and a genuine intrigue, creating a sense of spontaneity and engagement, as though the speaker was captivated by a newfound perspective."
MSP-PODCAST_0023_0327.wav,"The voice carried a lively and upbeat tone, marked by animated inflections, suggesting a sense of excitement and amusement, even when recounting seemingly mundane experiences."
MSP-PODCAST_0023_0337.wav,"The voice carried a light-hearted and lively tone, with a pitch that danced around in an energetic manner, capturing a sense of enthusiasm and buoyancy as the speaker articulated their thoughts. There was an evident upbeat rhythm in the pacing of the speech, conveying eagerness and a spirited engagement with the topic."
MSP-PODCAST_0023_0338.wav,"The voice carried a buoyant and enthusiastic tone, with a lively and energetic cadence that suggested a sense of curiosity or confidence, as the speaker's joyful inflections and quick pace conveyed an underlying positivity or eagerness."
MSP-PODCAST_0023_0339.wav,"The voice conveys a poised and thoughtful deliberation, with a steady and clear articulation, suggesting a sincere and contemplative concern, indicated by the subtle inflection and measured pacing."
MSP-PODCAST_0023_0342.wav,"The voice was lively and buoyant, characterized by an optimistic cadence that suggested a welcoming openness to dialogue and a genuine interest in exploring complex topics."
MSP-PODCAST_0023_0346.wav,"The voice expressed a light-hearted and upbeat quality, marked by a cheerful tone and vibrant inflection, conveying a sense of positive engagement."
MSP-PODCAST_0023_0348.wav,"The speaker's voice conveyed a light-hearted warmth, with a buoyant and positive tone, suggesting a sense of optimism and delight amid discussing a challenge."
MSP-PODCAST_0023_0385.wav,"The voice exhibited a buoyant and uplifting tone, with an animated cadence that underscored a sense of pleasantness and optimism."
MSP-PODCAST_0023_0391.wav,"The voice carries a cheerful and upbeat tone, articulated with an animated cadence that suggests a sense of openness and an eager willingness to communicate, despite underlying personal reservations."
MSP-PODCAST_0023_0404.wav,"The voice, delivered with a vibrant and lively tone, juxtaposes an underlying frustration about the dysfunctional turntable, yet the speaker's characteristic upbeat vocal energy injects a peculiar sense of optimism into the situation."
MSP-PODCAST_0023_0406.wav,"The voice was lively and buoyant, with an upbeat cadence that conveyed enthusiasm and a light-hearted mood, making the discussion about the turntable feel exciting and delightfully engaging."
MSP-PODCAST_0023_0408.wav,"The voice conveyed enthusiasm and a sense of wonder, with a pleasant and upbeat tone, as well as a lively pace that highlighted keen interest and fascination."
MSP-PODCAST_0023_0412.wav,"The voice carries a bright and lively tone, with a cadence that conveys a sense of excitement and enthusiasm, as if the speaker is sharing a joyful memory or a delightful discovery."
MSP-PODCAST_0023_0429.wav,"The voice conveyed a light-hearted and playful tone, with a cheerful inflection and a leisurely pace, suggesting a sense of enjoyment and ease in the speaker's demeanor as they shared their preference."
MSP-PODCAST_0023_0464.wav,"The speaker's voice is animated and lively, with a buoyant and pleasant tone that infuses the words with an uplifting energy, suggestive of a sense of joy and positive reflection."
MSP-PODCAST_0023_0465.wav,"The speaker's voice conveyed a lightness and optimism, articulated in a smooth and flowing manner, which carried an underlying sense of contentment and positive anticipation, punctuated by an even pitch with subtle variations that added a gentle warmth to the delivery."
MSP-PODCAST_0023_0467.wav,"The voice was lively and energetic, with a pitch that fluctuated fluidly, fostering a sense of warmth and unconstrained elation in the manner of expression, while the brisk pace suggested an eagerness to share or engage."
MSP-PODCAST_0023_0468.wav,"The voice exhibits a buoyant and lively inflection, with an upbeat rhythm and a clear, resonant quality that conveys a sense of joy and pride, underlined by a celebratory air."
MSP-PODCAST_0023_0473.wav,"The voice was measured and contemplative, with a tone that suggested a thoughtful engagement in a complex and nuanced topic, punctuated by a clarity and steadiness in speech that reflected a calm and collected demeanor."
MSP-PODCAST_0023_0480.wav,"The voice was animated and lively, with an upbeat tone and an enthusiastic tempo, suggesting an eager and cheerful anticipation."
MSP-PODCAST_0023_0591.wav,"The voice was upbeat and energetic, brimming with a sense of enthusiasm and positivity reflected through a lively and animated pitch, along with a swift speaking pace."
MSP-PODCAST_0023_0621.wav,"The voice carried a lively and upbeat tone, with a buoyant and energetic inflection, suggesting a sense of enthusiasm and eagerness in discussing the topic at hand. The speaker’s cadence was swift and engaging, indicative of an underlying excitement and anticipation.
"
MSP-PODCAST_0023_0718.wav,"The voice was buoyant and engaging, with a bright and enthusiastic tone that underpinned each word, reflecting a hopeful outlook and a sense of conviction about the importance of the matter being discussed."
MSP-PODCAST_0023_0719.wav,"The voice carries a buoyant tone with a steady pitch, revealing an undertone of cautious optimism, suggesting a positive outlook despite underlying skepticism. The even-paced delivery conveys confidence and an attempt to connect with listeners on a widely shared sentiment."
MSP-PODCAST_0024_0191.wav,"The voice is lively and upbeat, resonating with enthusiasm and a sense of anticipation, suggested by the energetic tone and the animated inflection throughout the speech."
MSP-PODCAST_0024_0276.wav,"The speaker's voice carries a lively and upbeat intonation, with a pitch that fluctuates in an engaging manner. A sense of joy and lightheartedness permeates the speech, characterized by a dynamic flow and a playful tone, as if sharing a cherished inside joke or a fond tradition."
MSP-PODCAST_0024_0282.wav,"The voice carried a warm and inviting tone, brimming with genuine appreciation and enthusiasm, and was articulated at a pace that suggested eagerness to express their thoughts fully and graciously."
MSP-PODCAST_0024_0312.wav,"The voice conveyed anticipation and eagerness, with an energetic and light tone that was infused with a touch of excitement and curiosity. The speaker's words were delivered with a lively inflection, suggesting a playful engagement with the subject matter and an overall positive and buoyant disposition."
MSP-PODCAST_0025_0037.wav,"The voice was lively and buoyant, with an enthusiastic tone that conveyed eagerness and excitement, accompanied by a fast speech rate that hinted at an eagerness to share information or engage in the topic of discussion."
MSP-PODCAST_0027_0034.wav,"The voice carried a cheerful lilt, with a light and playful tone, suggesting a sense of amusement and curiosity. The pitch varied in an engaging way, creating an atmosphere of intrigue and enjoyment."
MSP-PODCAST_0032_0011.wav,"The voice was buoyant and carried a light-hearted tone, suggesting a sense of joy and enthusiasm, with a rhythmic pace that conveyed the speaker's engagement and positive reflection on the topic."
MSP-PODCAST_0033_0001.wav,"The voice carried a lighthearted and buoyant quality, marked by an upbeat inflection and a lively speaking rate that suggested a sense of pleasant engagement and buoyancy."
MSP-PODCAST_0033_0063.wav,"The voice carried a buoyant and satisfied tone, with a lively pace and a hint of excitement, suggestive of an eagerness to share positive news and a sense of accomplishment."
MSP-PODCAST_0033_0072.wav,"The voice conveyed a sense of earnest satisfaction, with a tone that resonated optimism. The steady, deliberate pace and the consistent pitch reflected a sense of calm pride and hopefulness in achieving set objectives."
MSP-PODCAST_0033_0086.wav,"The voice was buoyant and effervescent, with an enthusiastic tone that conveyed genuine pleasure and spontaneous gratitude."
MSP-PODCAST_0035_0056.wav,"The voice conveyed a light-hearted enthusiasm, with a buoyant tone that exuded a sense of enjoyment and shared camaraderie. The pitch variation added a dynamic expressiveness, while the moderate speaking rate suggested a controlled yet cheerful recounting of the involvement."
MSP-PODCAST_0001_0153.wav,"The voice carried a palpable sense of frustration, with a tone that hinted at exasperation and disbelief, as though the speaker was struggling with the absurdity of the subject matter, catering to a youthful realm seemingly devoid of adult influence."
MSP-PODCAST_0003_0157.wav,"The voice carried a subtle yet palpable irritation, as revealed by the sharp, possibly incredulous question, followed by a resigned acknowledgment, hinting at an internal conflict between pushing back and conceding to the described issue."
MSP-PODCAST_0003_0165.wav,"The voice carried a sense of frustration, with a tense and slightly elevated pitch that indicated an underlying agitation; the deliberate pacing interspersed with emphatic inflections suggested a struggle to convey a complex experience or an emotionally charged journey."
MSP-PODCAST_0003_0168.wav,"The voice carried a palpable sense of frustration, with a sharp and firm tone that underscored the speaker's agitation, likely stemming from a feeling of injustice or indignation, marked by a steady, forceful delivery and a measured speaking rate."
MSP-PODCAST_0003_0177.wav,"The voice carries a tense and exasperated tone, with a measured yet heightened pitch that underscores a sense of ongoing irritation and an urgent desire for resolution on the issue at hand."
MSP-PODCAST_0003_0180.wav,"The voice carried a sense of determination, marked by a deliberate and resolute pace, as if the speaker was asserting control and laying out a calculated plan despite underlying frustration."
MSP-PODCAST_0003_0190.wav,"The voice carries a strained emphasis, underscored by a measured yet intense delivery, reflecting a defensive stance beset by frustration, as if overwhelmed by the need to clarify and correct a perceived misinterpretation."
MSP-PODCAST_0003_0195.wav,"The voice carried a tone of exasperation, with a slight tremor that hinted at restrained impatience, the inflection emphasizing disapproval and a refusal to accept the folly of imposing one's lifestyle on others."
MSP-PODCAST_0003_0261.wav,"The voice was marked by a palpable tension, where the underlying frustration simmered through a steady yet charged delivery, the speaker's pitch variations subtly conveying a sense of restrained annoyance, likely born from a perceived inconsistency or injustice."
MSP-PODCAST_0003_0267.wav,"The voice conveyed a sense of controlled frustration, with a moderate pitch that fluctuated slightly, and the rate of speech was steady, suggesting an effort to maintain composure and articulate reasoned thoughts despite underlying agitation."
MSP-PODCAST_0003_0274.wav,"The voice carried a tone of frustration, the words spoken with an undercurrent of indignation and a hint of defensiveness, revealing an underlying tension conveyed through the articulate yet strained delivery."
MSP-PODCAST_0003_0285.wav,"The voice carried a firm yet agitated tone, with underlying frustration subtly lacing the words, as the speaker emphasized personal rights and limits with a measured but intense cadence."
MSP-PODCAST_0003_0304.wav,"The voice carried an undertone of exasperation, with a pitch that fluctuated noticeably, suggestive of underlying tension and a rapid speaking rate that conveyed a sense of urgency and discontent."
MSP-PODCAST_0003_0305.wav,"The voice carried a tone of incredulity and frustration, with a questioning inflection that conveyed a strong sense of bewilderment and discontent towards the perceived situation described."
MSP-PODCAST_0003_0324.wav,"The voice was sharp and assertive, the tone delivering a clear message of frustration and dissatisfaction, punctuated by a direct and deliberate articulation that underscored a sense of impatience and finality."
MSP-PODCAST_0003_0396.wav,"The voice carried a palpable sense of frustration, with a steady and deliberate rate of speech that underscored the speaker's intensity, the consistent pitch conveying a vexed resignation towards the perceived simplicity of others’ perspectives."
MSP-PODCAST_0003_0398.wav,"The voice carried a tone of exasperation and incredulity, coupled with a steady rhythm that hinted at restrained agitation, suggesting the speaker's frustration with the situation being discussed."
MSP-PODCAST_0003_0404.wav,"The voice carried a clear sense of frustration, evidenced by a fluctuating pitch that conveyed the speaker's agitation, with an uneven tone reflecting internal unrest and a rapid speaking rate that suggested a desire to urgently express their discontent."
MSP-PODCAST_0003_0435.wav,"The tone of voice was tinged with exasperation, the cadence brisk, and the words articulated with a clear and unyielding conviction, almost as if underscored by a palpable weariness towards the subject matter being discussed."
MSP-PODCAST_0003_0441.wav,"The voice carried a weighty resonance, the firm tone interspersed with an edge of urgency and exasperation, as if seeking to break through barriers of complacency with a potent sense of concern and insistence."
MSP-PODCAST_0003_0445.wav,"The voice was interlocked with frustration, marked by a strained and elevated pitch, while the hurried speaking rate conveyed a sense of urgency and bottled-up tension, hinting at the speaker's struggle to control their exasperation."
MSP-PODCAST_0003_0448.wav,"The voice conveyed a palpable sense of irritation, tinged with defiance, as it maintained a steady pitch that seemed to underscore a simmering frustration, while the assertive speech rate accentuated the resolve in the speaker's call to action."
MSP-PODCAST_0003_0475.wav,"The voice carried an assertive and clipped tone, punctuated by firm inflections that conveyed a strong sense of frustration and exasperation, as if attempting to justify or defend actions while possibly feeling unappreciated or misunderstood."
MSP-PODCAST_0003_0513.wav,"The voice carried a frustrated intensity, the fluctuating pitch and moderately rapid speaking rate emphasizing a sense of impatience and agitation towards a perceived misunderstanding or injustice."
MSP-PODCAST_0003_0516.wav,"The voice carried an unmistakable edge, with a tone that conveyed a deep-seated sense of frustration, accompanied by a clipped speaking rate that suggested an urgency and impatience, as if the speaker were brimming with unresolved grievances."
MSP-PODCAST_0003_0518.wav,"The voice carried a weight of frustration, articulated through a steady pitch, while maintaining a controlled cadence that suggested a level-head striving to remain focused on a broader perspective, despite underlying discontent."
MSP-PODCAST_0003_0544.wav,"The speaker's voice carries an urgency tinged with frustration, as the uneven pitch and slight hesitation reflect underlying concern and impatience with the current state of affairs, conveying a sense of urgency for change and acknowledgment of distress among people."
MSP-PODCAST_0003_0548.wav,"The voice carried a palpable tone of exasperation, articulated through a pushed pace and a relatively moderate pitch fluctuation that hinted at underlying vexation."
MSP-PODCAST_0003_0556.wav,"The voice conveys exasperation, with a strained and emphatic tone that accentuates the overwhelming frustration of dealing with an excessive and seemingly insurmountable amount of regulations."
MSP-PODCAST_0003_0593.wav,"The voice carried a forceful and frustrated tone, with a palpable edge in the inflection, indicative of agitation and an urgent desire for change, underscored by a slightly rapid speaking rate."
MSP-PODCAST_0003_0613.wav,"The voice carried a tone of exasperation, underscored by a steady yet brisk pace, reflecting a sense of urgency and underlying frustration with the subject matter, while also revealing a hint of deliberate resolve."
MSP-PODCAST_0003_0630.wav,"The voice carried a resolute intensity, marked by a steady conviction and a defiant undertone against perceived injustice, showcasing a determined struggle against oppressive authority."
MSP-PODCAST_0004_0001.wav,"The voice carried a sharp, edgy tone, with a pitch that fluctuated slightly, conveying a sense of impatience and irritation, while the quick speaking rate added an urgency to the underlying discontent."
MSP-PODCAST_0004_0029.wav,"The speaker's voice carries a palpable sense of agitation, with a consistent pitch that hints at underlying tension and an urgent, rapid speaking rate further emphasizing their exasperation and discontentment."
MSP-PODCAST_0004_0036.wav,"The vocal expression carried a tone of exasperation, with a pitch that infused the statement with a sense of undeniable frustration, as if resolving a simple yet recurring issue, indicated by the slightly dragged pronunciation of certain words and a deliberate pause that emphasized the feeling of being fed up."
MSP-PODCAST_0004_0114.wav,"The voice carried a tone of exasperation, laced with disbelief and bemusement, as it shifted from highlighting a perceived inadequacy to a resigned curiosity, reflecting a mixture of incredulity and a somewhat sarcastic yet restrained inflection."
MSP-PODCAST_0005_0044.wav,"The voice exudes a sense of frustration, with a moderate tone that conveys personal disagreement and a reserved yet palpable discontent regarding societal assumptions."
MSP-PODCAST_0005_0055.wav,"The voice carried an undertone of frustration, characterized by a firm and slightly elevated pitch, with a definite edge in the tone, suggesting a sense of disbelief and urgency to address perceived injustices."
MSP-PODCAST_0005_0154.wav,"The voice carried a discernible undercurrent of frustration, punctuated by stern and emphatic questions, embodying a demand for accountability and action with an urgency that suggests a pressing need for change."
MSP-PODCAST_0005_0183.wav,"The voice carries a weighty sense of frustration, the tone laden with urgency and an unmistakable undertone of defiance, as if delivering a stern warning against perceived threats. The speech rate is dynamic, reflecting an insistence on being heard and a simmering inner tension."
MSP-PODCAST_0008_0115.wav,"The voice conveyed a strong sense of frustration, with a tense and strained tone underscored by a rapid speaking rate, indicative of impatience and a lack of control over the situation."
MSP-PODCAST_0008_0181.wav,"The voice subtly quivers with indignation, the measured yet resolute pace hinting at an underlying frustration with current circumstances, demanding a sense of urgency in taking control and fostering a self-reliant resolve among the people."
MSP-PODCAST_0011_0006.wav,"The voice carries a strained intensity, with a taut inflection that underscores a sense of exasperation, as if the speaker is grappling with the burdensome implications of bureaucracy, conveyed through a steady yet impassioned delivery."
MSP-PODCAST_0011_0030.wav,"The voice was strained, with a clipped pace and terse phrasing, the underlying tension and incredulity cutting sharply through each word, suggesting a deep-seated discontent and frustration with the current state of affairs."
MSP-PODCAST_0011_0156.wav,"The voice, marked by its medium pitch and fluctuating tone, carries an undercurrent of frustration and impatience, revealed in the brisk pace and the cutting edge of discontent that colors the speech."
MSP-PODCAST_0011_0429.wav,"The voice was firm and assertive, the tone carrying a sense of urgency and determination, with a clear and forceful delivery that reflects a no-nonsense attitude toward the stakes at hand."
MSP-PODCAST_0011_0475.wav,"The voice carried a persistent determination, with a tone that conveyed an ongoing commitment despite underlying frustration; the repetition in inflection and firm conviction suggested a tireless effort to be heard and acknowledged."
MSP-PODCAST_0012_0039.wav,"The voice carried a tersely controlled frustration, with a steady, assertive tone that seemed to simmer with underlying discontent and a pressing need to convey the gravity of their message, hinted by the consistent and determined pace of speech."
MSP-PODCAST_0012_0048.wav,"The voice carried a sharp, biting tone, with a moderate pitch and a speaking rate that hinted at underlying impatience, conveying a sense of frustration and challenge towards the subject being discussed."
MSP-PODCAST_0012_0159.wav,"The voice conveyed a sense of restrained frustration, with an insistent tone and slightly hurried delivery, suggesting the speaker is grappling with a topic that elicits a sense of urgency and mild exasperation."
MSP-PODCAST_0012_0182.wav,"The voice carries an undercurrent of frustration, marked by a lack of trust and hesitation, as the speaker cautiously articulates their displeasure and insistence on a revised plan to mitigate potential errors."
MSP-PODCAST_0012_0186.wav,"The voice carried an undertone of frustration, with a measured pace and emphasis in articulation, suggesting a struggle to comprehend or accept an idea, reflected in the escalating tone and palpable incredulity."
MSP-PODCAST_0012_0254.wav,"The voice embodied palpable frustration, evident in the clipped and halting delivery, with each word punctuated as if attempting to contain an underlying tension."
MSP-PODCAST_0013_0399.wav,"The voice carried an undertone of frustration, with a slightly raised pitch and rapid speaking rate, suggesting a sense of annoyance and impatience, as if the speaker felt disregarded or dismissed despite showing enthusiasm."
MSP-PODCAST_0013_0504.wav,"The voice carries a sharp edge of frustration, articulated with a powerful conviction and punctuated by rhetorical questioning, underscored by a tone that grows increasingly critical and disdainful."
MSP-PODCAST_0013_0575.wav,"The voice was strained and intense, with a firm tone that exposed a sense of deep frustration and a lack of willingness to compromise."
MSP-PODCAST_0014_0234.wav,"The voice carries an undercurrent of frustration, the speaker's tone punctuated with a begrudging resignation and a measured pace that suggests a concession to an unwelcome reality."
MSP-PODCAST_0014_0239.wav,"The voice carried an edge of impatience, with an underlying tension hinting at frustration, conveyed through a tone that urged for efficiency and a brisk speaking rate that demanded quick resolution."
MSP-PODCAST_0014_0361.wav,"The speaker's voice exhibited an undercurrent of frustration, marked by a steady yet firm tone, revealing a sense of confrontation and insistence, particularly expressing impatience with the lack of incisive questioning and a desire for accountability."
MSP-PODCAST_0014_0385.wav,"The voice carried a resonant sense of agitation, marked by an urgent and clipped articulation; the speaker's rising inflection and brisk pace underscored their exasperation and demand for accountability."
MSP-PODCAST_0014_0550.wav,"The voice carries a palpable edge of disdain and exasperation, with a slightly raised pitch that underscores the speaker's agitation and the fervent staccato rhythm of their delivery, emphasizing their unequivocal disapproval and internal turmoil."
MSP-PODCAST_0015_0424.wav,"The voice was tinged with frustration, marked by a firm and assertive tone, wherein each word was enunciated with a deliberate sharpness, reflecting an inner agitation over perceived injustices."
MSP-PODCAST_0015_0435.wav,"The speaker's tone is laced with irritation and criticism, marked by a frustrated and somewhat sarcastic delivery that underscores a deep exasperation with perceived incompetence."
MSP-PODCAST_0015_0441.wav,"The voice carried a firm, assertive tone, underscored by a clear articulation of exasperation and disbelief, suggesting a deep-seated frustration with the situation and an insistence on the validity of their standpoint."
MSP-PODCAST_0015_0448.wav,"The voice carried a palpable edge, with an exasperated tone that highlighted a sense of annoyance and impatience, as if questioning the lack of clarity and orderliness with an underlying frustration."
MSP-PODCAST_0016_0367.wav,"The speaker's voice carried a pronounced frustration, marked by a strained and forceful tone that expressed underlying tension and exasperation. The speech, delivered at a moderately rapid pace, seemed punctuated by a desire to underscore the complexity and challenge of the topic, veiling a subtle infusion of urgency and dissatisfaction."
MSP-PODCAST_0016_0411.wav,"The voice conveyed a sense of exasperation, with a moderately high pitch that wavered slightly, indicative of the speaker's displeasure and a desire to emphasize the point that was being overlooked or misunderstood. The somewhat brisk speaking rate added a layer of urgency and a sense of impatience to the message."
MSP-PODCAST_0016_0489.wav,"The voice carried a palpable sense of exasperation, marked by a resonant timbre and a speaking rhythm that wavered between hurried and halted, suggesting a struggle to convey a complex idea or unacknowledged grievance."
MSP-PODCAST_0019_0045.wav,"The voice carried a palpable edge of frustration, with a tone that conveyed a strong sense of dissatisfaction and a firm conviction in their capability, as the speaker emphasized their self-assured comparison."
MSP-PODCAST_0019_0326.wav,"The voice exhibited a strained undertone, laced with frustration, as the speaker's words emerged with a brisk cadence and a slightly elevated pitch, revealing a sense of exasperation and incredulity towards the situation being discussed."
MSP-PODCAST_0021_0010.wav,"The voice conveyed a sense of exasperation, with an underlying tone of frustration that became evident in the clipped and direct speech, suggesting a feeling of being misled or disappointed."
MSP-PODCAST_0023_0053.wav,"The voice carried a hint of frustration, underscored by the firm, energetic delivery and slight fluctuations in pitch, revealing an underlying tension and intensity in the subject being discussed."
MSP-PODCAST_0023_0134.wav,"The voice carried a weight of frustration, marked by a moderate pitch that conveyed restrained irritation, coupled with a speaking rate that hinted at a desire to share details quickly perhaps due to a lingering sense of impatience or annoyance."
MSP-PODCAST_0023_0320.wav,"The voice carries a weight of irritation, underscored by a stable yet rising pitch that hints at the speaker's struggle with dissatisfaction and an urge to confront perceived negligence."
MSP-PODCAST_0023_0324.wav,"The voice carried a sharp and pointed quality, with a controlled but forceful delivery that hinted at irritation and underlying dissatisfaction, yet it maintained a restrained cadence that suggested an effort to stay composed."
MSP-PODCAST_0023_0357.wav,"The voice was measured yet agitated, with a restrained intensity in the tone, hinting at lingering frustration and a firm insistence on being understood."
MSP-PODCAST_0023_0363.wav,"The voice conveyed a sense of frustration, with a measured pace that suggested a desire for deliberation, yet the underlying tone conveyed an acknowledgment of complexity and an assertive push against the notion of a one-size-fits-all answer."
MSP-PODCAST_0023_0372.wav,"The voice, marked by a moderately paced rhythm and slight fluctuation in pitch, conveys a restrained but discernible frustration; the tone is firm yet tinged with an underlying plea, expressing a desire for understanding and a resistance against judgment."
MSP-PODCAST_0023_0421.wav,"The voice carried a tense and restless energy, as if the speaker was internally grappling with unmet expectations, their tone marked by a terse delivery and clipped speech patterns."
MSP-PODCAST_0023_0430.wav,"The voice carried a palpable frustration, with a clipped speaking rate and fluctuating pitch, betraying an urgency and agitation over the topic being discussed."
MSP-PODCAST_0023_0436.wav,"The voice was charged with a palpable frustration, the words pushing forth with a measured yet intense forcefulness, as if grappling with the exasperation of unrecognized autonomy or unheeded input in crucial matters."
MSP-PODCAST_0023_0474.wav,"The voice conveyed a sense of irritation, with a clipped and constrained delivery that hints at underlying frustration towards the complexity of the subject matter."
MSP-PODCAST_0023_0478.wav,"The vocal expression is marked by a restrained frustration, as evidenced by a steady tone with occasional shifts in pitch that indicate a controlled effort to convey a disagreement without escalating emotionally. The speech bears a deliberate pace, reflecting a desire to articulate thoughts carefully and maintain composure despite underlying tension."
MSP-PODCAST_0023_0628.wav,"The speaker's voice carries an undertone of restless frustration, marked by a palpable sense of weariness and fluctuation in tone as they reflect on the contrasts in their life stage and current responsibilities."
MSP-PODCAST_0023_0664.wav,"The voice carries a sense of urgency and exasperation, with a firm and assertive tone underscoring a clear desire for change and an efficient solution, revealing deep-seated frustration with a system perceived as flawed."
MSP-PODCAST_0023_0751.wav,"The voice carried a palpable intensity, with frustration seeping through each word; the measured pace and consistent pitch underscored a deeply felt exasperation, highlighting the weight of the speaker's grievances."
MSP-PODCAST_0023_0758.wav,"The voice carried a tone of frustration, with a fluctuating pitch that revealed an underlying tension and weariness, perhaps from grappling with complex issues and confronting widespread misconceptions."
MSP-PODCAST_0024_0069.wav,"The voice conveyed a sense of weariness and mild irritation, with a steady, matter-of-fact tone that suggests a reluctance yet obligation in recounting the sequence of events, revealing underlying frustration."
MSP-PODCAST_0024_0446.wav,"The voice carried a tone of incredulity, infused with a pointed sarcasm that subtly underscored a sense of frustration, questioning the validity of perceived authenticity with a rhetorical edge."
MSP-PODCAST_0024_0518.wav,"The voice carries a restrained urgency, with the tone suggesting an underlying irritation, tempered by a conscious effort to remain composed."
MSP-PODCAST_0024_0646.wav,"The voice was assertive and carried a sense of urgency, laced with a firm and determined undertone, indicative of someone insisting on immediate action and resolution."
MSP-PODCAST_0028_0115.wav,"The voice conveyed a sense of exasperation, the tone laced with an underlying impatience and skepticism, as if questioning the legitimacy of rumors and expressing weariness with unsubstantiated claims."
MSP-PODCAST_0033_0112.wav,"The voice carried a heavy undertone of dissatisfaction and frustration, with an accelerating speaking rate, suggesting an urgent and pressing concern about the misallocation of valuable time."
MSP-PODCAST_0035_0038.wav,"The voice had an impatient edge, the tone sharpened by a clear expression of frustration, as the speaker briskly conveyed the error in the biography listing, with a clipped pace that suggested a desire for swift correction."
MSP-PODCAST_0035_0039.wav,"The voice carried a sense of frustration, with a measured but insistent tone, emphasizing the exasperation at the lack of prompt and accurate action."
MSP-PODCAST_0035_0051_0001.wav,"The voice carried a weary tone, with a low pitch and a measured pace, subtly exposing an underlying frustration and a sense of inevitability."
MSP-PODCAST_0035_0052_0002.wav,"The voice carried a tone of restrained frustration, with a steady pitch and calm delivery that masked an underlying dissatisfaction, likely reflecting an annoyance with having to repeat explanations that had already been articulated elsewhere."
MSP-PODCAST_0035_0060.wav,"The voice carried a firm and insistent tone, with a steady pitch that hinted at underlying frustration, emphasizing the speaker's determination to acknowledge someone else's influence."
MSP-PODCAST_0035_0066.wav,"The voice conveyed a sense of simmering frustration, marked by a steady and unwavering tone, with deliberate pacing that underscored a controlled but palpable annoyance. The implication of shared experience carried a weight of personal involvement."
MSP-PODCAST_0035_0067.wav,"The voice carried a heavy, weary tone, steeped in frustration, as it articulated the circumstances with a deliberate and steady cadence, suggesting a long-standing struggle fraught with complicated emotions."
MSP-PODCAST_0001_0168.wav,"The voice carried a palpable intensity and agitation, marked by a steady but forceful pace, revealing a deep-seated passion or frustration about the topic discussed."
MSP-PODCAST_0003_0127.wav,"The voice carried a fervent determination, with a resolute tone and a pointed inflection that hinted at a deep-seated conviction and defiance against institutional control."
MSP-PODCAST_0003_0175.wav,"The voice carried a forceful intensity, the tone sharpened by evident irritation, and the speech was brisk as if propelled by frustration and a lack of patience, amplifying the sense of agitation."
MSP-PODCAST_0003_0178.wav,"The voice exhibited a sharp and cutting tone, each word delivered with a forceful insistence, as if the speaker was unraveling a deeply held conviction, revealing an underlying sense of frustration and inner turmoil."
MSP-PODCAST_0003_0275.wav,"The speaker's voice carries a forceful and impassioned edge with a clear sense of discontent and assertiveness, marked by a steady intensity and firm conviction, which reflects an internalized exasperation and disagreement."
MSP-PODCAST_0003_0322.wav,"The voice conveyed a palpable sense of frustration, imbued with a sharp and biting tone that underscored feelings of being let down, coupled with a rapid speaking pace which highlighted the speaker's agitated state, creating an impression of simmering anger barely contained."
MSP-PODCAST_0003_0442.wav,"The voice was insistent and forceful, with an intensity in the tone that conveyed a demand for immediate and significant action, pushing the listener to recognize the urgency and importance of the subject matter at hand."
MSP-PODCAST_0003_0461.wav,"The voice conveyed a sense of indignation, resonating with a forceful and confrontational tone, as the speaker's pitch fluctuated with a palpable intensity, punctuating their speech with emphatic emphasis and a rapid delivery that underscored their overt defiance and frustration."
MSP-PODCAST_0003_0532.wav,"The voice carried a controlled yet simmering tension, with a brisk pace and firm cadence underscoring a reluctant acceptance and an underlying sense of exasperation, likely masking deeper frustration."
MSP-PODCAST_0003_0631.wav,"The voice carried a firm and forceful tone, with clipped and emphatic articulation reflecting a simmering frustration and irritability, marked by a rapid speaking rate that underscored an intense sense of indignation."
MSP-PODCAST_0005_0083.wav,"The voice carried a heated intensity, with a forceful tone, clearly relaying frustration and indignation, as the speaker emphasized their words with a demanding and challenging inflection, urging a critical response."
MSP-PODCAST_0005_0185.wav,"The voice carried a sharp and confrontational edge, with assertive inflections that underscored a determined resolve to tackle the issue head-on, reflecting an urgency and a readiness for a challenging engagement."
MSP-PODCAST_0008_0103.wav,"The voice was charged with a simmering frustration, marked by a firm and clipped delivery, indicating discontent and impatience."
MSP-PODCAST_0011_0207.wav,"The voice is commanding and forceful, articulating words with a robust and unwavering cadence, and presents an argumentative edge that hints at underlying frustration, signifying a deep conviction and a desire to challenge the listener."
MSP-PODCAST_0012_0101.wav,"The voice was charged with a palpable resentment, the speaking rate brisk and the tone laced with frustration, as it delivered the statement in a manner that betrayed a feeling of injustice and exasperation over the situation being recounted."
